DATE|CIVIC_BODY|CATEGORY|SUB_CATEGORY|AREA|LAT|LONG
15-Jan-16|BBMP|Animals|StrayAnimal| Ramamurthy Nagar|13.015|77.678
15-Jan-16|BTP|Traffic|TrafficJam| Sanjay Nagar|13.037|77.582
15-Jan-16|BTP|Violation|Traffic| Shakambari Nagar|12.912|77.576
16-Jan-16|BMTC|Others|Other| Hosakerehalli|12.922|77.536
16-Jan-16|BBMP|Road|Pothole| Banashankari Temple|12.965|77.579
15-Jan-16|BWSSB|Sewage|Problem| Atturu|13.100|77.568
15-Jan-16|BBMP|Cleanliness|Garbage| Sunkenahalli||
15-Jan-16|Other|Other|Other| Hagadur|12.966|77.757
14-Jan-16|BMTC|Buses|MoreBuses| Jeevanbhima Nagar|12.963|77.661
16-Jan-16|BESCOM|Lights|Streelight| Sanjay Nagar|13.037|77.582
16-Jan-16|BBMP|Road|Pothole| Jakkasandra|12.923|77.639
14-Jan-16|BBMP|Animals|StrayAnimal| Chikallasandra|12.913|77.546
14-Jan-16|BBMP|Animals|StrayAnimal| Dodda Nekkundi|12.975|77.691
14-Jan-16|BBMP|Cleanliness|Garbage| Garudachar Palya|12.988|77.701
14-Jan-16|BBMP|Cleanliness|Garbage| Hsr Layout|12.910|77.645
14-Jan-16|BBMP|Cleanliness|Garbage| Kumaraswamy Layout|12.901|77.565
14-Jan-16|BBMP|Cleanliness|Garbage| Kumaraswamy Layout|12.901|77.565
14-Jan-16|Other|Other|Other| Puttenahalli|12.894|77.581
14-Jan-16|BBMP|Cleanliness|Garbage| Madivala|12.923|77.617
14-Jan-16|BTP|Traffic|TrafficJam| A Narayanapura|12.993|77.673
14-Jan-16|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
27-Jan-16|BTP|Traffic|TrafficJam| Hebbal|13.032|77.599
5-Feb-16|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
27-Jan-16|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
27-Jan-16|BTP|Traffic|TrafficJam| Hebbal|13.032|77.599
5-Feb-16|BTP|Traffic|TrafficJam| Hebbal|13.032|77.599
5-Feb-16|BTP|Traffic|TrafficJam| Ganga Nagar|13.024|77.586
5-Feb-16|BTP|Traffic|TrafficJam| Hoodi|12.978|77.638
27-Jan-16|BTP|Traffic|TrafficJam| Karisandra||
4-Feb-16|BBMP|Cleanliness|Garbage| Konena Agrahara|12.958|77.661
14-Jan-16|BTP|Traffic|TrafficJam| Dharmaraya Swamy Temple|12.956|77.740
4-Feb-16|BTP|Traffic|TrafficJam| Dodda Nekkundi|12.975|77.691
14-Jan-16|BBMP|Road|Pothole| Anjanapura|12.685|77.272
19-Jan-16|BBMP|Road|Pothole| Konankunte|12.884|77.565
14-Jan-16|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
14-Jan-16|BWSSB|Sewage|Problem| Dodda Nekkundi|12.975|77.691
19-Jan-16|BTP|Traffic|TrafficJam| Other||
14-Jan-16|BWSSB|Sewage|Problem| K R Puram|13.008|77.732
19-Jan-16|BBMP|Cleanliness|Garbage| Hongasandra|12.893|77.628
14-Jan-16|BESCOM|Lights|Streelight| Hoysala Nagar|13.017|77.667
14-Jan-16|Other|Other|Other| Devasandra|13.006|77.695
14-Jan-16|BBMP|Animals|StrayAnimal| Ejipura|12.939|77.629
19-Jan-16|BWSSB|Sewage|Problem| Vijnana Nagar|12.978|77.682
19-Jan-16|BBMP|Road|Damage| Bellanduru|12.924|77.672
14-Jan-16|Other|Other|Other| Dodda Nekkundi|12.975|77.691
14-Jan-16|BBMP|Road|Maintenance| Padmanabha Nagar|12.918|77.556
14-Jan-16|BESCOM|Lights|Streelight| Hagadur|12.966|77.757
14-Jan-16|Other|Other|Other| Thanisandra|13.063|77.636
14-Jan-16|BWSSB|Sewage|Problem| Chowdeshwari|12.994|77.566
14-Jan-16|BESCOM|Lights|Streelight| Jakkasandra|12.923|77.639
16-Jan-16|Other|Other|Other| Hongasandra|12.893|77.628
13-Jan-16|BBMP|Animals|StrayAnimal| Hsr Layout|12.910|77.645
14-Jan-16|BBMP|Road|Pothole| Bellanduru|12.924|77.672
13-Jan-16|BTP|Traffic|TrafficJam| Hsr Layout|12.910|77.645
14-Jan-16|BBMP|Road|Pothole| Vijayanagar|12.977|77.726
13-Jan-16|Other|Other|Other| Sanjay Nagar|13.037|77.582
13-Jan-16|BBMP|Cleanliness|Garbage| Sanjay Nagar|13.037|77.582
13-Jan-16|BTP|Traffic|TrafficJam| Vasanth Nagar|12.991|77.592
14-Jan-16|BBMP|Cleanliness|Garbage| Jakkuru|13.078|77.599
13-Jan-16|BBMP|Cleanliness|Garbage| Radhakrishna Temple||
13-Jan-16|BTP|Traffic|TrafficJam| Subhash Nagar|12.972|77.568
14-Jan-16|BTP|Traffic|TrafficJam| Vijnanapura|13.003|77.672
14-Jan-16|Other|Other|Other| Radhakrishna Temple||
13-Jan-16|BTP|Traffic|TrafficJam| Btm Layout|12.913|77.609
14-Jan-16|BTP|Traffic|TrafficJam| Jakkasandra|12.923|77.639
13-Jan-16|Other|Other|Other| Radhakrishna Temple||
13-Jan-16|Other|Other|Other| Radhakrishna Temple||
13-Jan-16|Other|Other|Other| Radhakrishna Temple||
13-Jan-16|BBMP|Cleanliness|Garbage| Sanjay Nagar|13.037|77.582
13-Jan-16|BBMP|Animals|StrayAnimal| Jnana Bharathi|12.952|77.516
13-Jan-16|BESCOM|Lights|Streelight| Hsr Layout|12.910|77.645
13-Jan-16|BBMP|Cleanliness|Garbage| Aramane Nagara|13.014|77.583
13-Jan-16|BBMP|Cleanliness|Garbage| Radhakrishna Temple||
13-Jan-16|BMTC|Buses|MoreBuses| Kottigepalya|12.986|77.512
16-Jan-16|BTP|Traffic|TrafficJam| Devasandra|13.006|77.695
13-Jan-16|BBMP|Cleanliness|Garbage| Sanjay Nagar|13.037|77.582
13-Jan-16|BBMP|Cleanliness|Garbage| Sampangiram Nagar|12.993|77.575
13-Jan-16|BBMP|Cleanliness|Garbage| Koramangala|12.932|77.623
13-Jan-16|BBMP|Road|Pothole| Hsr Layout|12.910|77.645
13-Jan-16|BMTC|Buses|MoreBuses| Gandhi Nagar|12.979|77.575
14-Jan-16|Other|Other|Other| Mangamannapalya|12.9027|77.635
13-Jan-16|BWSSB|Sewage|Problem| Mangamannapalya|12.9027|77.635
18-Jan-16|Other|Other|Other| Radhakrishna Temple||
13-Jan-16|Other|Other|Other| Radhakrishna Temple||
13-Jan-16|Other|Other|Other| Sanjay Nagar|13.037|77.582
13-Jan-16|BBMP|Cleanliness|Garbage| Sanjay Nagar|13.037|77.582
13-Jan-16|Other|Other|Other| Konankunte|12.884|77.565
16-Jan-16|BTP|Traffic|TrafficJam| Sampangiram Nagar|12.993|77.575
13-Jan-16|BTP|Traffic|TrafficJam| Suddagunte Palya|12.983|77.655
13-Jan-16|BWSSB|Sewage|Problem| Gurappanpalya|12.920|77.607
13-Jan-16|BBMP|Cleanliness|Garbage| Suddagunte Palya|12.983|77.655
13-Jan-16|BESCOM|Electricity|PowerOutage| Suddagunte Palya|12.983|77.655
16-Jan-16|BBMP|Cleanliness|Garbage| Suddagunte Palya|12.983|77.655
13-Jan-16|Other|Other|Other| Suddagunte Palya|12.983|77.655
13-Jan-16|BBMP|Road|Pothole| Aramane Nagara|13.014|77.583
13-Jan-16|BTP|Traffic|TrafficJam| Marathahalli|12.951|77.700
13-Jan-16|BBMP|Road|Pothole| Suddagunte Palya|12.983|77.655
13-Jan-16|Other|Other|Other| Sarvagna Nagar|12.986|77.635
14-Jan-16|BBMP|Cleanliness|Garbage| Suddagunte Palya|12.983|77.655
13-Jan-16|BWSSB|Water|Problem| Suddagunte Palya|12.983|77.655
14-Jan-16|Other|Other|Other| Varthur|12.939|77.747
13-Jan-16|BWSSB|Sewage|Problem| Suddagunte Palya|12.983|77.655
13-Jan-16|BBMP|Road|Pothole| Sanjay Nagar|13.037|77.582
13-Jan-16|BTP|Traffic|TrafficJam| Begur|12.870|77.628
13-Jan-16|BBMP|Cleanliness|Garbage| Horamavu|13.027|77.661
13-Jan-16|BESCOM|Lights|Streelight| Maruthi Mandira|13.090|77.488
13-Jan-16|BBMP|Road|Pothole| Jakkasandra|12.923|77.639
13-Jan-16|BBMP|Road|Maintenance| Kacharkanahalli|13.016|77.632
13-Jan-16|BTP|Traffic|TrafficJam| Madivala|12.923|77.617
13-Jan-16|BTP|Traffic|TrafficJam| Kadugodi|12.977|77.729
13-Jan-16|BTP|Traffic|TrafficJam| Kadugodi|12.977|77.729
13-Jan-16|BBMP|Cleanliness|Garbage| Btm Layout|12.913|77.609
13-Jan-16|BBMP|Cleanliness|Garbage| Devasandra|13.006|77.695
13-Jan-16|BBMP|Animals|StrayAnimal| Hsr Layout|12.910|77.645
13-Jan-16|BBMP|Road|Pothole| Vasanthapura|12.894|77.552
13-Jan-16|Other|Other|Other| Marathahalli|12.951|77.700
13-Jan-16|BBMP|Road|Maintenance| Deepanjali Nagar|12.950|77.530
13-Jan-16|BTP|Traffic|TrafficJam| Horamavu|13.027|77.661
12-Jan-16|BTP|Traffic|TrafficJam| Bilekahalli|12.897|77.611
13-Jan-16|BTP|Traffic|TrafficJam| Puttenahalli|12.894|77.581
13-Jan-16|BWSSB|Water|Problem| Ramamurthy Nagar|13.015|77.678
12-Jan-16|Other|Other|Other| Bilekahalli|12.897|77.611
13-Jan-16|Other|Other|Other| Konankunte|12.884|77.565
13-Jan-16|BBMP|Road|Pothole| Bommanahalli|12.898|77.618
13-Jan-16|Other|Other|Other| Konankunte|12.884|77.565
13-Jan-16|BBMP|Cleanliness|Garbage| Sarvagna Nagar|12.986|77.635
13-Jan-16|BESCOM|Lights|Streelight| Malleswaram|13.008|77.565
13-Jan-16|BTP|Traffic|TrafficJam| Hsr Layout|12.910|77.645
13-Jan-16|Other|Other|Other| Hoysala Nagar|13.017|77.667
13-Jan-16|BBMP|Cleanliness|Garbage| Manorayanapalya|13.030|77.604
13-Jan-16|BMTC|Buses|MoreBuses| Ganesh Mandir|13.008|77.581
13-Jan-16|Other|Other|Other| Manorayanapalya|13.030|77.604
12-Jan-16|BTP|Traffic|TrafficJam| Dattatreya Temple|12.996|77.576
13-Jan-16|BTP|Traffic|TrafficJam| Marathahalli|12.951|77.700
12-Jan-16|BBMP|Road|Pothole| Mangamannapalya|12.9027|77.635
12-Jan-16|Other|Other|Other| Vidyaranyapura|13.075|77.559
12-Jan-16|Other|Other|Other| Benniganahalli|12.998|77.664
12-Jan-16|Other|Other|Other| Jakkasandra|12.923|77.639
12-Jan-16|BBMP|Cleanliness|Garbage| Radhakrishna Temple||
12-Jan-16|BBMP|Cleanliness|Garbage| Sanjay Nagar|13.037|77.582
12-Jan-16|BBMP|Cleanliness|Garbage| Sanjay Nagar|13.037|77.582
12-Jan-16|BBMP|Road|Pothole| Btm Layout|12.913|77.609
12-Jan-16|Other|Other|Other| Radhakrishna Temple||
12-Jan-16|Other|Other|Other| Dattatreya Temple|12.996|77.576
12-Jan-16|Other|Other|Other| Sanjay Nagar|13.037|77.582
12-Jan-16|BBMP|Road|Pothole| Anjanapura|12.685|77.272
12-Jan-16|BTP|Traffic|TrafficJam| Sampangiram Nagar|12.993|77.575
13-Jan-16|Other|Other|Other| Vasanth Nagar|12.991|77.592
12-Jan-16|Other|Other|Other| Vasanth Nagar|12.991|77.592
12-Jan-16|BBMP|Road|Pothole| Vasanth Nagar|12.991|77.592
12-Jan-16|BTP|Violation|Parking| A Narayanapura|12.993|77.673
14-Jan-16|BTP|Traffic|TrafficJam| Sarakki|12.910|77.573
13-Jan-16|Other|Other|Other| Begur|12.870|77.628
12-Jan-16|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
12-Jan-16|BBMP|Road|Pothole| Begur|12.870|77.628
12-Jan-16|BBMP|Cleanliness|Garbage| Vasanthapura|12.894|77.552
12-Jan-16|BBMP|Cleanliness|Garbage| Gottigere|12.857|77.588
12-Jan-16|BBMP|Road|Maintenance| Anjanapura|12.685|77.272
12-Jan-16|Other|Other|Other| Marathahalli|12.951|77.700
12-Jan-16|BTP|Traffic|TrafficJam| Hagadur|12.966|77.757
13-Jan-16|BBMP|Cleanliness|Garbage| Pulikeshinagar|12.997|77.614
12-Jan-16|BWSSB|Sewage|Problem| Hagadur|12.966|77.757
12-Jan-16|BBMP|Cleanliness|Garbage| Radhakrishna Temple||
12-Jan-16|Other|Other|Other| Dodda Bommasandra|13.063|77.563
12-Jan-16|BWSSB|Water|Problem| Jogupalya|12.972|77.595
12-Jan-16|Other|Other|Other| Radhakrishna Temple||
12-Jan-16|BBMP|Cleanliness|Garbage| Radhakrishna Temple||
12-Jan-16|BBMP|Cleanliness|Garbage| Radhakrishna Temple||
12-Jan-16|BTP|Traffic|TrafficJam| Other||
13-Jan-16|BBMP|Cleanliness|Garbage| Radhakrishna Temple||
12-Jan-16|BBMP|Cleanliness|Garbage| Radhakrishna Temple||
12-Jan-16|BBMP|Cleanliness|Garbage| Radhakrishna Temple||
12-Jan-16|Other|Other|Other| Radhakrishna Temple||
12-Jan-16|BBMP|Cleanliness|Garbage| Radhakrishna Temple||
12-Jan-16|BBMP|Road|Pothole| Hsr Layout|12.910|77.645
12-Jan-16|BBMP|Cleanliness|Garbage| Radhakrishna Temple||
12-Jan-16|BTP|Traffic|TrafficJam| Koramangala|12.932|77.623
13-Jan-16|BBMP|Animals|StrayAnimal| C V Raman Nagar|12.985|77.662
12-Jan-16|BTP|Traffic|TrafficJam| Btm Layout|12.913|77.609
13-Jan-16|BBMP|Cleanliness|Garbage| Ejipura|12.939|77.629
12-Jan-16|BWSSB|Sewage|Problem| Other||
12-Jan-16|BBMP|Road|Pothole| Vijnana Nagar|12.978|77.682
19-Jan-16|BTP|Traffic|TrafficJam| Other||
13-Jan-16|Other|Other|Other| Ulsoor|12.982|77.619
12-Jan-16|BBMP|Cleanliness|Garbage| Hombegowda Nagar|12.945|77.597
12-Jan-16|BBMP|Road|Pothole| Subramanya Nagar|12.898|77.618
12-Jan-16|BESCOM|Lights|Streelight| Bommanahalli|12.898|77.618
12-Jan-16|BBMP|Road|Pothole| Aramane Nagara|13.014|77.583
12-Jan-16|BTP|Traffic|TrafficJam| Marathahalli|12.951|77.700
13-Jan-16|BBMP|Cleanliness|Garbage| Jakkasandra|12.923|77.639
12-Jan-16|BBMP|Road|Maintenance| Shanthi Nagar|12.954|77.596
12-Jan-16|BBMP|Animals|StrayAnimal| Hongasandra|12.893|77.628
12-Jan-16|BTP|Violation|Parking| Hongasandra|12.893|77.628
12-Jan-16|BBMP|Road|Maintenance| K R Market|12.953|77.539
12-Jan-16|Other|Other|Other| Chamrajapet|12.972|77.595
26-Jan-16|Other|Other|Other| Ganesh Mandir|13.008|77.581
12-Jan-16|BTP|Traffic|TrafficJam| Hsr Layout|12.910|77.645
13-Jan-16|BTP|Traffic|TrafficJam| Aramane Nagara|13.014|77.583
13-Jan-16|BTP|Traffic|TrafficJam| Kadu Malleshwara||
13-Jan-16|BBMP|Animals|StrayAnimal| Manorayanapalya|13.030|77.604
11-Jan-16|BTP|Traffic|TrafficJam| Konankunte|12.884|77.565
13-Jan-16|BBMP|Cleanliness|Garbage| Manorayanapalya|13.030|77.604
12-Jan-16|Other|Other|Other| Shantala Nagar|12.972|77.513
3-Feb-16|BBMP|Cleanliness|Garbage| Thanisandra|13.063|77.636
12-Jan-16|BBMP|Road|Maintenance| Dodda Nekkundi|12.975|77.691
12-Jan-16|BBMP|Cleanliness|Garbage| Koramangala|12.932|77.623
12-Jan-16|BBMP|Cleanliness|Garbage| Koramangala|12.932|77.623
12-Jan-16|BBMP|Road|Maintenance| Bilekahalli|12.897|77.611
13-Jan-16|BBMP|Road|Damage| Dodda Nekkundi|12.975|77.691
12-Jan-16|BBMP|Road|Pothole| Other||
12-Jan-16|BBMP|Animals|StrayAnimal| Puttenahalli|12.894|77.581
12-Jan-16|Other|Other|Other| Kaveripura|12.983|77.526
12-Jan-16|BWSSB|Sewage|Problem| Gottigere|12.857|77.588
12-Jan-16|Other|Other|Other| Hoodi|12.978|77.638
12-Jan-16|BTP|Traffic|TrafficJam| Mattikere|13.027|77.661
12-Jan-16|BBMP|Road|Pothole| K R Puram|13.008|77.732
12-Jan-16|BBMP|Road|Maintenance| Begur|12.870|77.628
12-Jan-16|Other|Other|Other| Agaram|12.964|77.621
12-Jan-16|BBMP|Cleanliness|Garbage| Benniganahalli|12.998|77.664
11-Jan-16|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
11-Jan-16|BESCOM|Electricity|PowerOutage| K R Puram|13.008|77.732
11-Jan-16|BBMP|Road|Pothole| Hmt|13.050|77.527
11-Jan-16|BTP|Traffic|TrafficJam| Shantala Nagar|12.972|77.513
11-Jan-16|BBMP|Road|Pothole| Rajarajeshwari Nagar|12.924|77.522
11-Jan-16|Other|Other|Other| Siddapura|12.945|77.590
24-Jan-16|BBMP|Cleanliness|Garbage| Manorayanapalya|13.030|77.604
11-Jan-16|BTP|Traffic|TrafficJam| Garudachar Palya|12.988|77.701
11-Jan-16|BTP|Traffic|TrafficJam| Dodda Nekkundi|12.975|77.691
11-Jan-16|Other|Other|Other| Horamavu|13.027|77.661
21-Jan-16|BTP|Traffic|TrafficJam| Ganga Nagar|13.024|77.586
11-Jan-16|BBMP|Cleanliness|Garbage| Katriguppe|12.929|77.557
11-Jan-16|BBMP|Cleanliness|Garbage| Katriguppe|12.929|77.557
11-Jan-16|BBMP|Road|Maintenance| Byatarayanapura|13.061|77.590
11-Jan-16|BTP|Traffic|TrafficJam| Puttenahalli|12.894|77.581
11-Jan-16|BBMP|Cleanliness|Garbage| Pattabhiram Nagar|12.925|77.591
11-Jan-16|BTP|Traffic|TrafficJam| Thanisandra|13.063|77.636
11-Jan-16|BTP|Traffic|TrafficJam| K R Market|12.953|77.539
11-Jan-16|BMTC|Buses|MoreBuses| Agaram|12.964|77.621
11-Jan-16|BBMP|Cleanliness|Garbage| Radhakrishna Temple||
11-Jan-16|BBMP|Cleanliness|Garbage| Agaram|12.964|77.621
11-Jan-16|BTP|Traffic|TrafficJam| Thanisandra|13.063|77.636
11-Jan-16|BBMP|Cleanliness|Garbage| Kammanahalli|13.019|77.635
11-Jan-16|BWSSB|Sewage|Problem| Vasanth Nagar|12.991|77.592
11-Jan-16|Other|Other|Other| Vasanth Nagar|12.991|77.592
11-Jan-16|BBMP|Cleanliness|Garbage| Thanisandra|13.063|77.636
11-Jan-16|BMTC|Infrastructure|BusShelter| Hoysala Nagar|13.017|77.667
11-Jan-16|BBMP|Road|Pothole| Dodda Bommasandra|13.063|77.563
11-Jan-16|BTP|Traffic|TrafficJam| Kaval Bairasandra|13.023|77.610
11-Jan-16|BBMP|Road|Pothole| Mattikere|13.027|77.661
11-Jan-16|Other|Other|Other| Bellanduru|12.924|77.672
11-Jan-16|BWSSB|Water|Problem| Hagadur|12.966|77.757
11-Jan-16|BTP|Traffic|TrafficJam| Sampangiram Nagar|12.993|77.575
11-Jan-16|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
11-Jan-16|BBMP|Road|Maintenance| Hbr Layout|13.019|77.647
11-Jan-16|BESCOM|Electricity|PowerOutage| Heggenahali|13.000|77.513
11-Jan-16|BESCOM|Lights|Streelight| Ramamurthy Nagar|13.015|77.678
11-Jan-16|BBMP|Animals|StrayAnimal| Radhakrishna Temple||
11-Jan-16|BTP|Traffic|TrafficJam| Garudachar Palya|12.988|77.701
11-Jan-16|BBMP|Cleanliness|Garbage| Hosakerehalli|12.922|77.536
11-Jan-16|BBMP|Animals|StrayAnimal| Madivala|12.923|77.617
11-Jan-16|KSPCB|Pollution|Air| Dodda Nekkundi|12.975|77.691
11-Jan-16|Other|Other|Other| Konena Agrahara|12.958|77.661
11-Jan-16|BBMP|Cleanliness|Garbage| Puttenahalli|12.894|77.581
11-Jan-16|BBMP|Road|Maintenance| Marathahalli|12.951|77.700
11-Jan-16|BBMP|Cleanliness|Garbage| Ramamurthy Nagar|13.015|77.678
11-Jan-16|BTP|Traffic|TrafficJam| Gandhi Nagar|12.979|77.575
10-Jan-16|BBMP|Animals|StrayAnimal| Uttarahalli|12.907|77.552
10-Jan-16|BWSSB|Sewage|Problem| Other||
10-Jan-16|BBMP|Road|Pothole| Padmanabha Nagar|12.918|77.556
11-Jan-16|BTP|Traffic|TrafficJam| Hemmigepura|12.886|77.490
11-Jan-16|BBMP|Cleanliness|Garbage| Pulikeshinagar|12.997|77.614
11-Jan-16|Other|Other|Other| Mangamannapalya|12.9027|77.635
11-Jan-16|Other|Other|Other| Shivanagar|12.992|77.549
10-Jan-16|Other|Other|Other| Bilekahalli|12.897|77.611
10-Jan-16|Other|Other|Other| Suddagunte Palya|12.983|77.655
10-Jan-16|Other|Other|Other| Ramamurthy Nagar|13.015|77.678
11-Jan-16|BBMP|Animals|StrayAnimal| Singasandra|12.880|77.646
10-Jan-16|BMTC|Infrastructure|BusShelter| Jp Nagar|12.911|77.586
11-Jan-16|Other|Other|Other| Sarakki|12.910|77.573
11-Jan-16|Other|Other|Other| Sampangiram Nagar|12.993|77.575
11-Jan-16|BBMP|Animals|StrayAnimal| Bellanduru|12.924|77.672
10-Jan-16|BBMP|Road|Pothole| T Dasarahalli|13.049|77.512
21-Jan-16|Other|Other|Other| Konankunte|12.884|77.565
10-Jan-16|Other|Other|Other| Bellanduru|12.924|77.672
10-Jan-16|BESCOM|Lights|Streelight| Anjanapura|12.685|77.272
10-Jan-16|BESCOM|Electricity|PowerOutage| Ullalu|12.810|74.863
11-Jan-16|BBMP|Animals|StrayAnimal| Chikallasandra|12.913|77.546
10-Jan-16|BBMP|Road|Pothole| Adugodi|12.972|77.595
10-Jan-16|BTP|Traffic|TrafficJam| Hagadur|12.966|77.757
11-Jan-16|BBMP|Cleanliness|Garbage| Suddagunte Palya|12.983|77.655
10-Jan-16|BBMP|Cleanliness|Garbage| Atturu|13.100|77.568
10-Jan-16|Other|Other|Other| Manorayanapalya|13.030|77.604
10-Jan-16|BBMP|Cleanliness|Garbage| Manorayanapalya|13.030|77.604
10-Jan-16|BWSSB|Water|Problem| Kaval Bairasandra|13.023|77.610
11-Jan-16|BBMP|Cleanliness|Garbage| Basavanapura|13.013|77.713
10-Jan-16|BTP|Traffic|TrafficJam| Thanisandra|13.063|77.636
11-Jan-16|BMTC|Buses|MoreBuses| K R Market|12.953|77.539
11-Jan-16|BBMP|Road|Pothole| Begur|12.870|77.628
10-Jan-16|BTP|Traffic|TrafficJam| Vijnana Nagar|12.978|77.682
10-Jan-16|BBMP|Road|Maintenance| Dodda Nekkundi|12.975|77.691
10-Jan-16|Other|Other|Other| Madivala|12.923|77.617
10-Jan-16|BTP|Traffic|TrafficJam| Basavanapura|13.013|77.713
10-Jan-16|BTP|Traffic|TrafficJam| Basavanapura|13.013|77.713
10-Jan-16|BTP|Traffic|TrafficJam| Dodda Bommasandra|13.063|77.563
10-Jan-16|BBMP|Cleanliness|Garbage| Marathahalli|12.951|77.700
10-Jan-16|BBMP|Cleanliness|Garbage| Chamrajapet|12.972|77.595
10-Jan-16|BBMP|Road|Maintenance| Byatarayanapura|13.061|77.590
10-Jan-16|BBMP|Road|Pothole| Dharmaraya Swamy Temple|12.956|77.740
10-Jan-16|BMTC|Buses|MoreBuses| Sunkenahalli||
11-Jan-16|BBMP|Cleanliness|Garbage| Kempapura Agrahara|12.970|77.553
10-Jan-16|BMTC|Buses|MoreBuses| Mahalakshimpuram|13.011|77.604
11-Jan-16|Other|Other|Other| Kempapura Agrahara|12.970|77.553
18-Jan-16|BBMP|Cleanliness|Garbage| Thanisandra|13.063|77.636
10-Jan-16|BTP|Traffic|TrafficJam| Jayanagar East|12.933|77.584
11-Jan-16|BTP|Traffic|TrafficJam| Jp Nagar|12.911|77.586
11-Jan-16|BMTC|Buses|MoreBuses| Dharmaraya Swamy Temple|12.956|77.740
11-Jan-16|BBMP|Animals|StrayAnimal| Jalahalli|13.052|77.542
9-Jan-16|BTP|Traffic|TrafficJam| Sriramamandira|12.946|77.591
9-Jan-16|BTP|Traffic|TrafficJam| Vijnanapura|13.003|77.672
10-Jan-16|Other|Other|Other| Sampangiram Nagar|12.993|77.575
9-Jan-16|Other|Other|Other| Bilekahalli|12.897|77.611
9-Jan-16|BWSSB|Sewage|Problem| Maruthi Seva Nagar|13.004|77.635
9-Jan-16|Other|Other|Other| Girinagar|12.939|77.544
9-Jan-16|KSPCB|Pollution|Air| Suddagunte Palya|12.983|77.655
9-Jan-16|Other|Other|Other| Chickpet|12.971|77.581
12-Jan-16|BBMP|Road|Pothole| Bilekahalli|12.897|77.611
9-Jan-16|Other|Other|Other| Kumaraswamy Layout|12.901|77.565
9-Jan-16|BBMP|Cleanliness|Garbage| Laggere|13.008|77.522
9-Jan-16|BMTC|Buses|MoreBuses| Dharmaraya Swamy Temple|12.956|77.740
9-Jan-16|BBMP|Road|Pothole| Kottigepalya|12.986|77.512
18-Jan-16|Other|Other|Other| Jeevanbhima Nagar|12.963|77.661
9-Jan-16|BBMP|Animals|StrayAnimal| Gottigere|12.857|77.588
9-Jan-16|BBMP|Cleanliness|Garbage| Thanisandra|13.063|77.636
9-Jan-16|BBMP|Animals|StrayAnimal| Sampangiram Nagar|12.993|77.575
9-Jan-16|BESCOM|Lights|Streelight| A Narayanapura|12.993|77.673
9-Jan-16|BWSSB|Sewage|Problem| Other||
9-Jan-16|BTP|Traffic|TrafficJam| Horamavu|13.027|77.661
9-Jan-16|BBMP|Animals|StrayAnimal| Marathahalli|12.951|77.700
9-Jan-16|Other|Other|Other| Hsr Layout|12.910|77.645
18-Jan-16|Other|Other|Other| Jayanagar East|12.933|77.584
9-Jan-16|BBMP|Road|Pothole| Hmt|13.050|77.527
9-Jan-16|BBMP|Road|Maintenance| Vijnana Nagar|12.978|77.682
9-Jan-16|BTP|Traffic|TrafficJam| Puttenahalli|12.894|77.581
9-Jan-16|BTP|Traffic|TrafficJam| Shivanagar|12.992|77.549
9-Jan-16|BTP|Traffic|TrafficJam| Sarakki|12.910|77.573
9-Jan-16|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
9-Jan-16|BBMP|Cleanliness|Garbage| Kempapura Agrahara|12.970|77.553
9-Jan-16|Other|Other|Other| Bilekahalli|12.897|77.611
9-Jan-16|BBMP|Cleanliness|Garbage| Konankunte|12.884|77.565
13-Jan-16|BBMP|Road|Pothole| Bellanduru|12.924|77.672
9-Jan-16|BBMP|Road|Damage| Koramangala|12.932|77.623
12-Jan-16|BBMP|Cleanliness|Garbage| Horamavu|13.027|77.661
18-Jan-16|Other|Other|Other| Chikallasandra|12.913|77.546
18-Jan-16|BBMP|Road|Pothole| Horamavu|13.027|77.661
8-Jan-16|BBMP|Road|Pothole| Horamavu|13.027|77.661
18-Jan-16|Other|Other|Other| Mattikere|13.027|77.661
9-Jan-16|Other|Other|Other| Aramane Nagara|13.014|77.583
8-Jan-16|BMTC|Buses|MoreBuses| Basaveshwara Nagar|12.996|77.542
9-Jan-16|Other|Other|Other| Bilekahalli|12.897|77.611
8-Jan-16|BTP|Traffic|TrafficJam| Shanthi Nagar|12.954|77.596
9-Jan-16|Other|Other|Other| Horamavu|13.027|77.661
8-Jan-16|BTP|Traffic|TrafficJam| Shantala Nagar|12.972|77.513
9-Jan-16|Other|Other|Other| Shantala Nagar|12.972|77.513
8-Jan-16|Other|Other|Other| Kadugodi|12.977|77.729
8-Jan-16|BTP|Traffic|TrafficJam| Hoodi|12.978|77.638
8-Jan-16|KSPCB|Pollution|Air| Kadugodi|12.977|77.729
8-Jan-16|Other|Other|Other| Anjanapura|12.685|77.272
8-Jan-16|BTP|Traffic|TrafficJam| Jayamahal|13.004|77.599
